anum,n_terms,n_d,order,degree,n_id,L_H,n_revisions,n_struct_rev,final_lambda,name
A008259,34,21.0,4.0,2.0,21.0,140.0,1,0,0.22328548644338117,"Coordination sequence T2 for Moganite, also for BGB1."
A008260,34,22.0,6.0,1.0,22.0,232.0,1,0,0.37479806138933763,Coordination sequence for Paracelsian.
A008261,34,22.0,6.0,1.0,22.0,328.0,1,0,0.5038402457757296,Coordination sequence for quartz.
A008262,34,,,,,,0,0,1.0,Coordination sequence T1 for Scapolite.
A008263,34,,,,,,0,0,1.0,Coordination sequence T2 for Scapolite.
A008264,34,19.0,6.0,1.0,22.0,166.0,2,1,0.2597809076682316,"Coordination sequence for tridymite, lonsdaleite, and wurtzite."
A008265,34,,,,,,0,0,1.0,Coordination sequence T1 for Zeolite Code ATO.
A008266,34,22.0,6.0,1.0,22.0,268.0,1,0,0.4444444444444444,Coordination sequence T1 for Zeolite Code GIS.
A008267,34,,,,,,0,0,1.0,Coordination sequence T1 for Coesite.
A008268,34,,,,,,0,0,1.0,Coordination sequence T2 for Coesite.
A008275,34,,,,,,0,0,1.0,"Triangle read by rows of Stirling numbers of first kind, s(n,k), n >= 1, 1 <= k <= n."
A008276,34,,,,,,0,0,1.0,"Triangle of Stirling numbers of first kind, s(n, n-k+1), n >= 1, 1 <= k <= n. Also triangle T(n,k) giving coefficients in expansion of n!*binomial(x,n)/x in powers of x."
A008277,34,,,,,,0,0,1.0,"Triangle of Stirling numbers of the second kind, S2(n,k), n >= 1, 1 <= k <= n."
A008278,34,,,,,,0,0,1.0,"Reflected triangle of Stirling numbers of 2nd kind, S(n,n-k+1), n >= 1, 1 <= k <= n."
A008279,34,,,,,,0,0,1.0,"Triangle T(n,k) = n!/(n-k)! (0 <= k <= n) read by rows, giving number of permutations of n things k at a time."
A008280,34,,,,,,0,0,1.0,Boustrophedon version of triangle of Euler-Bernoulli or Entringer numbers read by rows.
A008281,34,,,,,,0,0,1.0,Triangle of Euler-Bernoulli or Entringer numbers read by rows.
A008282,34,,,,,,0,0,1.0,"Triangle of Euler-Bernoulli or Entringer numbers read by rows: T(n,k) is the number of down-up permutations of n+1 starting with k+1."
A008283,34,,,,,,0,0,1.0,Read across rows of Euler-Bernoulli or Entringer triangle.
A008284,34,6.0,,,,,1,1,1.0,"Triangle of partition numbers: T(n,k) = number of partitions of n in which the greatest part is k, 1 <= k <= n. Also number of partitions of n into k positive parts, 1 <= k <= n."
A008285,34,,,,,,0,0,1.0,Erroneous version of A342587.
A008287,34,6.0,,,,,1,1,1.0,"Triangle of quadrinomial coefficients, row n is the sequence of coefficients of (1 + x + x^2 + x^3)^n."
A008288,34,,,,,,0,0,1.0,"Square array of Delannoy numbers D(i,j) (i >= 0, j >= 0) read by antidiagonals."
A008289,34,6.0,,,,,1,1,1.0,"Triangle read by rows: Q(n,m) = number of partitions of n into m distinct parts, n>=1, m>=1."
A008290,34,,,,,,0,0,1.0,"Triangle T(n,k) of rencontres numbers (number of permutations of n elements with k fixed points)."
A008291,34,,,,,,0,0,1.0,Triangle of rencontres numbers.
A008292,34,,,,,,0,0,1.0,"Triangle of Eulerian numbers T(n,k) (n >= 1, 1 <= k <= n) read by rows."
A008293,34,,,,,,0,0,1.0,Triangle of coefficients in expansion of D^n (tan x) in powers of tan x.
A008294,34,,,,,,0,0,1.0,Triangle of coefficients in expansion of D^n (sec x) / sec x in powers of tan x.
A008295,34,,,,,,0,0,1.0,"Triangle read by rows: T(n,k) is the number of partially labeled rooted trees with n vertices, k of which are labeled, 0 <= k <= n."
A008296,34,,,,,,0,0,1.0,Triangle of Lehmer-Comtet numbers of the first kind.
A008297,34,,,,,,0,0,1.0,Triangle of Lah numbers.
A008298,34,,,,,,0,0,1.0,Triangle of D'Arcais numbers.
A008299,34,,,,,,0,0,1.0,"Triangle T(n,k) of associated Stirling numbers of second kind, n >= 2, 1 <= k <= floor(n/2)."
A008300,34,,,,,,0,0,1.0,"Triangle read by rows: T(n,k) (n >= 0, 0 <= k <= n) gives number of {0,1} n X n matrices with all row and column sums equal to k."
A008301,34,,,,,,0,0,1.0,Poupard's triangle: triangle of numbers arising in enumeration of binary trees.
A008302,34,,,,,,0,0,1.0,"Triangle of Mahonian numbers T(n,k): coefficients in expansion of Product_{i=0..n-1} (1 + x + ... + x^i), where k ranges from 0 to A000217(n-1). Also enumerates permutations by their major index."
A008303,34,,,,,,0,0,1.0,"Triangle read by rows: T(n,k) (n >= 1, 0 <= k <= ceiling(n/2)-1) = number of permutations of [n] with k peaks."
A008304,34,,,,,,0,0,1.0,"Triangle read by rows: T(n,k) (n>=1; 1<=k<=n) is the number of permutations of [n] in which the longest increasing run has length k."
A008305,34,,,,,,0,0,1.0,"Triangle read by rows: T(n,k) = number of permutations of [n] allowing i->i+j (mod n), j=0..k-1."
A008306,34,,,,,,0,0,1.0,"Triangle T(n,k) read by rows: associated Stirling numbers of first kind (n >= 2, 1 <= k <= floor(n/2))."
A008307,34,,,,,,0,0,1.0,"Table T(n,k) giving number of permutations of [1..n] with order dividing k, read by antidiagonals."
A008308,34,,,,,,0,0,1.0,Triangle of tangent numbers.
A008309,34,,,,,,0,0,1.0,"Triangle T(n,k) of arctangent numbers: expansion of arctan(x)^n/n!."
A008310,34,,,,,,0,0,1.0,Triangle of coefficients of Chebyshev polynomials T_n(x).
A008311,34,,,,,,0,0,1.0,Triangle of expansions of powers of x in terms of Chebyshev polynomials T_n (x).
A008312,34,,,,,,0,0,1.0,Triangle of coefficients of Chebyshev polynomials U_n(x).
A008313,34,,,,,,0,0,1.0,Triangle of expansions of powers of x in terms of Chebyshev polynomials U_n(x).
A008314,34,,,,,,0,0,1.0,Irregular triangle read by rows: one half of the coefficients of the expansion of (2*x)^n in terms of Chebyshev T-polynomials.
A008315,34,,,,,,0,0,1.0,Catalan triangle read by rows. Also triangle of expansions of powers of x in terms of Chebyshev polynomials U_n(x).
A008316,34,,,,,,0,0,1.0,Triangle of coefficients of Legendre polynomials P_n (x).
A008317,34,,,,,,0,0,1.0,Triangle of coefficients of expansions of powers of x in terms of Legendre polynomials P_n(x) over common denominator.
A008318,34,,,,,,0,0,1.0,"Smallest number strictly greater than previous one which is the sum of squares of two previous distinct terms (a(1)=1, a(2)=2)."
A008319,34,,,,,,0,0,1.0,Smallest number that is sum of squares of distinct earlier terms.
A008320,34,,,,,,0,0,1.0,Smallest number that is not the sum of squares of two distinct earlier terms.
A008321,34,,,,,,0,0,1.0,Smallest number that is not the sum of squares of distinct earlier terms.
A008325,26,,,,,,0,0,1.0,Number of simple regular trivalent bipartite graphs with 2n nodes.
A008326,34,6.0,,,,,1,1,1.0,"Triangle read by rows: T(n,k) is the number of simple regular connected bipartite graphs with 2n nodes and degree k, (2 <= k <= n)."
A008327,34,6.0,,,,,1,1,1.0,"Triangle read by rows: T(n,k) is the number of simple regular bipartite graphs with 2n nodes and degree k, (0 <= k <= n)."
A008328,34,,,,,,0,0,1.0,Number of divisors of prime(n)-1.
A008329,34,,,,,,0,0,1.0,"Number of divisors of p+1, p prime."
A008330,34,7.0,,,,,2,1,1.0,"phi(p-1), as p runs through the primes."
A008331,34,,,,,,0,0,1.0,a(n) = phi(prime(n)+1).
A008332,34,,,,,,0,0,1.0,"Sum of divisors of p-1, p prime."
A008333,34,,,,,,0,0,1.0,"Sum of divisors of p+1, p prime."
A008334,34,,,,,,0,0,1.0,"Number of distinct primes dividing p-1, where p = n-th prime."
A008335,34,,,,,,0,0,1.0,Number of distinct primes dividing p+1 as p runs through the primes.
A008336,34,,,,,,0,0,1.0,"a(n+1) = a(n)/n if n|a(n) else a(n)*n, a(1) = 1."
A008339,34,,,,,,0,0,1.0,"a(1)=1; for n >= 1, a(n+1) = lcm(a(n),n) / gcd(a(n),n)."
A008340,21,17.0,3.0,2.0,17.0,546.0,1,0,0.48619768477292963,Coordination sequence for E_8 lattice.
A008341,20,,,,,,0,0,1.0,"a(n)=1, a(n+1) = lcm(a(n),b(n)) / gcd(a(n),b(n)), where {b(n)} = {fibonacci(n)}."
A008342,34,,,,,,0,0,1.0,"Minimal number of shift, add and subtract operations to multiply by n."
A008343,34,,,,,,0,0,1.0,a(1)=1; thereafter a(n+1) = a(n)-n if a(n) >= n otherwise a(n+1) = a(n)+n.
A008344,34,,,,,,0,0,1.0,a(1)=0; thereafter a(n+1) = a(n) - n if a(n) >= n otherwise a(n+1) = a(n) + n.
A008345,34,,,,,,0,0,1.0,"a(n+1) = a(n)-b(n+1) if a(n) >= b(n+1) else a(n)+b(n+1), where {b(n)} are the triangular numbers A000217."
A008346,34,9.0,3.0,0.0,9.0,30.0,1,0,0.039525691699604744,a(n) = Fibonacci(n) + (-1)^n.
A008347,34,,,,,,0,0,1.0,a(n) = Sum_{i=0..n-1} (-1)^i * prime(n-i).
A008348,34,,,,,,0,0,1.0,"a(0)=0; thereafter a(n) = a(n-1) + prime(n) if a(n-1) < prime(n), otherwise a(n) = a(n-1) - prime(n)."
A008349,20,17.0,5.0,1.0,19.0,772.0,2,1,0.7168059424326834,Crystal ball sequence for E_8 lattice.
A008350,34,,,,,,0,0,1.0,Number of orbits of norm 2n vectors in E_8 lattice.
A008353,27,9.0,3.0,0.0,9.0,58.0,1,0,0.039482641252552755,a(n) = 2^n*(2^(n+1) - n - 1).
A008354,34,13.0,5.0,0.0,13.0,86.0,1,0,0.08472906403940887,a(n) = (5*n^2 + 1)*n^2 / 6.
A008355,26,13.0,2.0,2.0,13.0,128.0,1,0,0.13897937024972856,Coordination sequence for D_5 lattice.
A008356,31,13.0,2.0,2.0,13.0,116.0,1,0,0.091699604743083,Crystal ball sequence for D_5 lattice.
A008357,23,16.0,4.0,1.0,16.0,300.0,1,0,0.32786885245901637,Coordination sequence for D_6 lattice.
A008358,23,16.0,4.0,1.0,16.0,428.0,1,0,0.44352331606217615,Crystal ball sequence for D_6 lattice.
A008359,21,16.0,4.0,1.0,16.0,528.0,1,0,0.5783132530120482,Coordination sequence for D_7 lattice.
A008360,23,16.0,4.0,1.0,16.0,394.0,1,0,0.3624655013799448,Crystal ball sequence for D_7 lattice.
A008361,20,17.0,3.0,2.0,17.0,508.0,1,0,0.5375661375661376,Coordination sequence for D_8 lattice.
A008362,25,17.0,3.0,2.0,17.0,546.0,1,0,0.40898876404494383,Crystal ball sequence for D_8 lattice.
A008363,34,22.0,6.0,1.0,22.0,78.0,1,0,0.30115830115830117,a(n) = floor(n/5)*ceiling(n/5).
A008364,34,,,,,,0,0,1.0,"11-rough numbers: not divisible by 2, 3, 5 or 7."
A008365,34,,,,,,0,0,1.0,13-rough numbers: positive integers that have no prime factors less than 13.
A008366,34,,,,,,0,0,1.0,Smallest prime factor is >= 17.
A008367,34,,,,,,0,0,1.0,Composite but smallest prime factor >= 17.
A008376,25,21.0,5.0,1.0,19.0,1048.0,1,0,0.7448471926083866,Coordination sequence for D_9 lattice.
A008377,24,19.0,5.0,1.0,19.0,800.0,1,0,0.5835156819839533,Crystal ball sequence for D_9 lattice.
A008378,23,21.0,4.0,2.0,21.0,1062.0,1,0,0.7884187082405345,Coordination sequence for D_10 lattice.
A008379,23,,,,,,0,0,1.0,Crystal ball sequence for D_10 lattice.
A008381,34,,,,,,0,0,1.0,floor(n/5)*floor((n+1)/5)*floor((n+2)/5)*floor((n+3)/5).
A008382,34,,,,,,0,0,1.0,a(n) = floor(n/5)*floor((n+1)/5)*floor((n+2)/5)*floor((n+3)/5)*floor((n+4)/5).
A008383,34,13.0,2.0,2.0,13.0,82.0,1,0,0.08047105004906771,Coordination sequence for A_4 lattice.
A008384,27,13.0,5.0,0.0,13.0,112.0,1,0,0.13160987074030553,Crystal ball sequence for A_4 lattice.
A008385,31,13.0,2.0,2.0,13.0,66.0,1,0,0.05929919137466307,Coordination sequence for A_5 lattice.
A008386,25,13.0,2.0,2.0,13.0,72.0,1,0,0.07903402854006586,Crystal ball sequence for A_5 lattice.
A008387,28,13.0,2.0,2.0,13.0,68.0,1,0,0.05970149253731343,Coordination sequence for A_6 lattice.
A008388,23,13.0,2.0,2.0,13.0,72.0,1,0,0.0780065005417118,Crystal ball sequence for A_6 lattice.
A008389,25,13.0,2.0,2.0,13.0,68.0,1,0,0.061316501352569885,Coordination sequence for A_7 lattice.
A008390,22,13.0,2.0,2.0,13.0,72.0,1,0,0.07415036045314109,Crystal ball sequence for A_7 lattice.
A008391,26,13.0,2.0,2.0,13.0,72.0,1,0,0.05525709900230238,Coordination sequence for A_8 lattice.
A008392,26,13.0,2.0,2.0,13.0,76.0,1,0,0.05617147080561715,Crystal ball sequence for A_8 lattice.
A008393,22,13.0,2.0,2.0,13.0,72.0,1,0,0.064,Coordination sequence for A_9 lattice.
A008394,20,13.0,2.0,2.0,13.0,76.0,1,0,0.07562189054726368,Crystal ball sequence for A_9 lattice.
A008395,22,13.0,2.0,2.0,13.0,72.0,1,0,0.05965202982601491,Coordination sequence for A_10 lattice.
A008397,20,19.0,4.0,1.0,16.0,814.0,1,0,0.9034406215316315,Coordination sequence for E_7 lattice.
A008398,26,22.0,4.0,1.0,16.0,1020.0,1,0,0.7561156412157154,Crystal ball sequence for E_7 lattice.
A008399,29,16.0,4.0,1.0,16.0,372.0,1,0,0.2899454403741232,Coordination sequence for E_6 lattice.
A008400,22,16.0,3.0,2.0,17.0,406.0,2,1,0.43329775880469584,Crystal ball sequence for E_6 lattice.
A008401,23,16.0,4.0,1.0,16.0,222.0,1,0,0.23948220064724918,Coordination sequence for {E_6}* lattice.
A008402,22,16.0,4.0,1.0,16.0,222.0,1,0,0.2420937840785169,Crystal ball sequence for {E_6}* lattice.
A008403,23,,,,,,0,0,1.0,G-symmetric Costas arrays of order n that are inequivalent under dihedral group but are not given by the Welch construction.
A008404,29,,,,,,0,0,1.0,"Number of Costas arrays of order n, counting rotations and flips as distinct."
A008405,22,,,,,,0,0,1.0,n-th derivative of x^(1/x) at x=1.
A008406,34,6.0,,,,,1,1,1.0,"Triangle T(n,k) read by rows, giving number of graphs with n nodes (n >= 1) and k edges (0 <= k <= n(n-1)/2)."
A008407,34,,,,,,0,0,1.0,Minimal difference s(n) between beginning and end of n consecutive large primes (n-tuplet) permitted by divisibility considerations.
A008409,22,,,,,,0,0,1.0,Theta series of 16-dimensional Barnes-Wall lattice.
A008412,34,10.0,2.0,1.0,10.0,42.0,1,0,0.04756511891279728,Coordination sequence for 4-dimensional cubic lattice (points on surface of 4-dimensional cross-polytope).
A008413,34,10.0,2.0,1.0,10.0,42.0,1,0,0.0392156862745098,Coordination sequence for 5-dimensional cubic lattice.
A008414,30,10.0,2.0,1.0,10.0,42.0,1,0,0.040268456375838924,Coordination sequence for 6-dimensional cubic lattice.
A008415,28,10.0,2.0,1.0,10.0,42.0,1,0,0.03981042654028436,Coordination sequence for 7-dimensional cubic lattice.
A008416,27,10.0,2.0,1.0,10.0,46.0,1,0,0.0416289592760181,Coordination sequence for 8-dimensional cubic lattice.
A008417,31,10.0,2.0,1.0,10.0,48.0,1,0,0.03373155305692199,Crystal ball sequence for 8-dimensional cubic lattice.
A008418,25,10.0,2.0,1.0,10.0,46.0,1,0,0.043355325164938736,Coordination sequence for 9-dimensional cubic lattice.
A008419,27,10.0,2.0,1.0,10.0,48.0,1,0,0.038616251005631534,Crystal ball sequence for 9-dimensional cubic lattice.
A008420,24,10.0,2.0,1.0,10.0,46.0,1,0,0.04311152764761012,Coordination sequence for 10-dimensional cubic lattice.
A008421,26,10.0,2.0,1.0,10.0,48.0,1,0,0.03830806065442937,Crystal ball sequence for 10-dimensional cubic lattice.
A008422,34,,,,,,0,0,1.0,Theta series of D*_5 lattice.
A008423,34,,,,,,0,0,1.0,Theta series of {D_7}* lattice.
A008424,34,,,,,,0,0,1.0,Theta series of {D_9}* lattice.
A008425,34,,,,,,0,0,1.0,Theta series of {D_6}* lattice.
A008426,33,,,,,,0,0,1.0,Theta series of {D_10}* lattice.
A008427,28,,,,,,0,0,1.0,Theta series of {D_8}* lattice.
A008428,34,,,,,,0,0,1.0,Theta series of D_6 lattice.
A008429,34,,,,,,0,0,1.0,Theta series of D_7 lattice.
A008430,32,,,,,,0,0,1.0,Theta series of D_8 lattice.
A008431,32,,,,,,0,0,1.0,Theta series of D_9 lattice.
A008432,30,,,,,,0,0,1.0,Theta series of D_10 lattice.
A008433,34,,,,,,0,0,1.0,Theta series of {D_5}^{+} packing.
A008434,34,,,,,,0,0,1.0,Theta series of {D_6}^{+} lattice.
A008435,34,6.0,,,,,1,1,1.0,Theta series of {D_7}^{+} packing.
A008436,34,6.0,,,,,1,1,1.0,Theta series of {D_9}^{+} packing.
A008437,34,11.0,,,,,2,1,1.0,Expansion of Jacobi theta constant theta_2^3 /8.
A008438,34,,,,,,0,0,1.0,Sum of divisors of 2*n + 1.
A008439,34,,,,,,0,0,1.0,Expansion of Jacobi theta constant theta_2^5 /32.
A008440,34,,,,,,0,0,1.0,Expansion of Jacobi theta constant theta_2^6 /(64q^(3/2)).
A008441,34,,,,,,0,0,1.0,Number of ordered ways of writing n as the sum of 2 triangular numbers.
A008442,34,,,,,,0,0,1.0,Expansion of Jacobi theta constant (theta_2(2z))^2/4.
A008443,34,,,,,,0,0,1.0,Number of ordered ways of writing n as the sum of 3 triangular numbers.
A008444,34,,,,,,0,0,1.0,Theta series of A_4 lattice.
A008445,34,,,,,,0,0,1.0,Theta series of A_5 lattice.
A008446,34,,,,,,0,0,1.0,Theta series of A_6 lattice.
A008447,34,,,,,,0,0,1.0,Theta series of A_7 lattice.
A008448,32,,,,,,0,0,1.0,Theta series of A_8 lattice.
A008449,30,,,,,,0,0,1.0,Theta series of A_9 lattice.
A008450,28,,,,,,0,0,1.0,Theta series of A_10 lattice.
A008451,34,,,,,,0,0,1.0,Number of ways of writing n as a sum of 7 squares.
A008452,32,,,,,,0,0,1.0,Number of ways of writing n as a sum of 9 squares.
A008453,29,,,,,,0,0,1.0,Number of ways of writing n as a sum of 11 squares.
A008454,23,21.0,4.0,2.0,21.0,548.0,1,0,0.38082001389854064,Tenth powers: a(n) = n^10.
A008455,21,21.0,4.0,2.0,21.0,464.0,1,0,0.3369644153957879,11th powers: a(n) = n^11.
A008457,34,,,,,,0,0,1.0,"a(n) = Sum_{ d >= 1, d divides n} (-1)^(n-d)*d^3."
A008458,34,9.0,2.0,1.0,10.0,36.0,2,1,0.07741935483870968,Coordination sequence for hexagonal lattice.
A008459,34,,,,,,0,0,1.0,Square the entries of Pascal's triangle.
A008460,34,,,,,,0,0,1.0,Take sum of squares of digits of previous term; start with 6.
A008461,34,15.0,6.0,0.0,15.0,86.0,1,0,0.4648648648648649,Take sum of squares of digits of previous term.
A008462,34,,,,,,0,0,1.0,Take sum of squares of digits of previous term; start with 8.
A008463,34,,,,,,0,0,1.0,Take sum of squares of digits of previous term; start with 9.
A008464,25,9.0,2.0,1.0,10.0,56.0,2,1,0.04440919904837431,a(n) = 2^(2n+3) - 2^n*(n+3).
A008466,34,9.0,3.0,0.0,9.0,32.0,1,0,0.028193832599118944,a(n) = 2^n - Fibonacci(n+2).
A008467,34,,,,,,0,0,1.0,a(n) = n OR n^2 (applied to ternary expansions).
A008468,34,,,,,,0,0,1.0,a(n) = n OR n^3 (applied to binary expansions).
A008469,34,,,,,,0,0,1.0,a(n) = n OR n^3 (applied to ternary expansions).
A008470,34,,,,,,0,0,1.0,"At least 3 out of 10m+1, 10m+3, 10m+7, 10m+9 are primes."
A008471,34,,,,,,0,0,1.0,"Exactly 3 out of 10m+1, 10m+3, 10m+7, 10m+9 are primes."
A008472,34,,,,,,0,0,1.0,Sum of the distinct primes dividing n.
A008473,34,,,,,,0,0,1.0,If n = Product (p_j^k_j) then a(n) = Product (p_j + k_j).
A008474,34,,,,,,0,0,1.0,If n = Product (p_j^k_j) then a(n) = Sum (p_j + k_j).
A008475,34,,,,,,0,0,1.0,If n = Product (p_j^k_j) then a(n) = Sum (p_j^k_j) (a(1) = 0 by convention).
A008476,34,,,,,,0,0,1.0,If n = Product (p_j^k_j) then a(n) = Sum (k_j^p_j).
A008477,34,,,,,,0,0,1.0,If n = Product (p_j^k_j) then a(n) = Product (k_j^p_j).
A008478,34,,,,,,0,0,1.0,Integers of the form Product p_j^k_j = Product k_j^p_j; p_j in A000040.
A008479,34,,,,,,0,0,1.0,Number of numbers <= n with same prime factors as n.
A008480,34,,,,,,0,0,1.0,Number of ordered prime factorizations of n.
A008481,34,,,,,,0,0,1.0,If n = Product (p_j^k_j) then a(n) = Sum partition(k_j).
A008482,34,,,,,,0,0,1.0,"Coefficients in expansion of (x-1)*(1+x)^(n-1), n > 0."
A008483,34,,,,,,0,0,1.0,Number of partitions of n into parts >= 3.
A008484,34,,,,,,0,0,1.0,Number of partitions of n into parts >= 4.
A008485,25,,,,,,0,0,1.0,Coefficient of x^n in Product_{k>=1} 1/(1-x^k)^n.
A008486,34,9.0,3.0,0.0,9.0,36.0,1,0,0.08888888888888889,Expansion of (1 + x + x^2)/(1 - x)^2.
A008487,34,13.0,3.0,1.0,13.0,60.0,1,0,0.07682458386683738,Expansion of (1-x^5) / (1-x)^5.
A008488,34,13.0,6.0,0.0,15.0,106.0,2,1,0.11484290357529794,Expansion of (1-x^6) / (1-x)^6.
A008489,34,7.0,3.0,2.0,17.0,94.0,4,3,0.08960915157292659,Expansion of (1-x^7)/(1-x)^7.
A008490,34,7.0,4.0,1.0,16.0,160.0,3,2,0.13757523645743766,Expansion of (1-x^8) / (1-x)^8.
A008491,33,7.0,4.0,2.0,21.0,248.0,4,3,0.20411522633744855,Expansion of (1-x^9 ) / (1-x)^9.
A008492,31,7.0,5.0,1.0,19.0,284.0,3,2,0.23885618166526493,Expansion of (1-x^10) / (1-x)^10.
A008493,30,7.0,5.0,2.0,25.0,250.0,4,3,0.20781379883624274,Expansion of (1-x^11) / (1-x)^11.
A008494,29,7.0,6.0,1.0,22.0,414.0,3,2,0.34186622625928986,Expansion of (1-x^12) / (1-x)^12.
A008495,29,7.0,6.0,2.0,29.0,418.0,3,2,0.32939322301024426,Expansion of (1-x^13) / (1-x)^13.
A008496,34,,,,,,0,0,1.0,a(n) = floor(n/5)*floor((n+1)/5)*floor((n+2)/5).
A008497,34,,,,,,0,0,1.0,a(n) = floor(n/5)*floor((n+1)/5).
A008498,34,13.0,3.0,1.0,13.0,84.0,1,0,0.09220636663007684,4-dimensional centered tetrahedral numbers.
A008499,34,13.0,6.0,0.0,15.0,126.0,2,1,0.12034383954154727,Number of 5-dimensional centered tetrahedral numbers.
A008500,34,7.0,4.0,1.0,16.0,122.0,3,2,0.10508182601205857,6-dimensional centered tetrahedral numbers.
A008501,27,7.0,4.0,1.0,16.0,168.0,3,2,0.1864594894561598,7-dimensional centered tetrahedral numbers.
A008502,25,7.0,4.0,2.0,21.0,252.0,4,3,0.2926829268292683,8-dimensional centered tetrahedral numbers.
A008503,24,7.0,5.0,1.0,19.0,298.0,3,2,0.34610917537746805,9-dimensional centered tetrahedral numbers.
A008504,24,7.0,6.0,1.0,22.0,358.0,3,2,0.39383938393839385,10-dimensional centered tetrahedral numbers.
A008505,24,7.0,6.0,1.0,22.0,410.0,3,2,0.43112513144058884,11-dimensional centered tetrahedral numbers.
A008506,26,7.0,,,,,2,1,1.0,12-dimensional centered tetrahedral numbers.
A008507,34,,,,,,0,0,1.0,Number of odd composite numbers less than n-th odd prime.
A008508,34,,,,,,0,0,1.0,Number of odd primes less than n-th odd composite number.
A008509,34,,,,,,0,0,1.0,Positive integers k such that k-th triangular number is palindromic.
A008511,34,10.0,2.0,1.0,10.0,52.0,1,0,0.05268490374873354,Number of points on surface of 4-dimensional cube.
A008512,34,13.0,1.0,4.0,13.0,84.0,1,0,0.06693227091633466,Number of points on the surface of 5-dimensional cube.
A008513,31,13.0,2.0,2.0,13.0,128.0,1,0,0.09516728624535316,Number of points on surface of 6-dimensional cube.
