anum,n_terms,n_d,order,degree,n_id,L_H,n_revisions,n_struct_rev,final_lambda,name
A025532,30,,,,,,0,0,1.0,"a(n) is the sum of exponents in the prime factorization of lcm{C(n,0), C(n,1), ..., C(n,n)}."
A025533,30,,,,,,0,0,1.0,"a(n) = (1/C(n,0) + 1/C(n,1) + ... + 1/C(n,n))*L, where L = LCM{C(n,0), C(n,1),..., C(n,n)}."
A025534,30,,,,,,0,0,1.0,"a(n) = (1/C(n,0) + 1/C(n,1) + ... + 1/C(n,k))*L, where k = [ n/2 ], L = LCM{C(n,0), C(n,1),..., C(n,n)}."
A025536,30,,,,,,0,0,1.0,"a(n) = (1/C(n,0) - 1/C(n,1) + ... + d/C(n,k))*L, where d = (-1)^k,k = [ n/2 ], L = LCM{C(n,0), C(n,1),..., C(n,n)}."
A025538,30,,,,,,0,0,1.0,"a(n) = (1/s(1) - 1/s(2) + ... + d/s(n+1)) * LCM{1, 2, ..., n}, where d = (-1)^n, s = A002944, i.e., s(k) = LCM of row k of Pascal's triangle."
A025543,30,,,,,,0,0,1.0,Least common multiple of the first n composite numbers.
A025544,30,,,,,,0,0,1.0,a(n) = sum of the exponents in the prime factorization of the least common multiple of the first n composite numbers.
A025545,30,,,,,,0,0,1.0,"a(n) = (1/4 + 1/6 + ... + 1/c(n))*LCM{4, 6, ..., c(n)}, where c(n) = n-th composite number."
A025546,30,,,,,,0,0,1.0,"(1/4 - 1/6 + ... + d/c(n))*LCM{4, 6, ..., c(n)}, where d = (-1)^(n-1), c(n) = n-th composite number."
A025548,30,7.0,,,,,2,1,1.0,"a(n) = sum of the exponents in the prime factorization of the least common multiple of {1,3,5,...,2n-1}."
A025549,30,,,,,,0,0,1.0,"a(n) = (2n-1)!!/lcm{1,3,5,...,2n-1}."
A025552,30,,,,,,0,0,1.0,"LCM of {C(0,0), C(1,0), ..., C(n, floor(n/2))}."
A025554,30,,,,,,0,0,1.0,"a(n) = (Sum_{i=0..n-1} (-1)^i/b(i)) * LCM{b(i): i=0..n-1}, where b(i) = C(i,floor(i/2))."
A025556,30,,,,,,0,0,1.0,"a(n) = sum of the exponents in the prime factorization of LCM{1,3,6,...,C(n+1,2)}."
A025560,30,,,,,,0,0,1.0,"a(n) = LCM{1, C(n-1,1), C(n-2,2), ..., C(n-[ n/2 ],[ n/2 ])}."
A025561,30,,,,,,0,0,1.0,"a(n) = sum of the exponents in the prime factorization of LCM{1, n-1, ..., C(n-[ n/2 ],[ n/2 ])}."
A025563,30,,,,,,0,0,1.0,"a(n) = (1/1 + 1/(n-1) + ... + 1/C(n-[ n/2 ],[ n/2 ]))*L, where L = LCM{1, n-1, ..., C(n-[ n/2 ],[ n/2 ])}."
A025564,30,,,,,,0,0,1.0,"Triangular array, read by rows: pairwise sums of trinomial array A027907."
A025575,30,,,,,,0,0,1.0,"a(n) = T(n,[ n/2 ]), where T is the array defined in A025564."
A025576,30,,,,,,0,0,1.0,"a(n) = T(n,[ n/2 ]+1), where T is the array defined in A025564."
A025581,30,,,,,,0,0,1.0,"Triangle read by rows: T(n, k) = n-k, for 0 <= k <= n."
A025582,30,,,,,,0,0,1.0,A B_2 sequence: a(n) is the least value such that sequence increases and pairwise sums of elements are all distinct.
A025583,30,,,,,,0,0,1.0,Composite numbers that are not the sum of 2 primes.
A025584,30,,,,,,0,0,1.0,Primes p such that p-2 is not a prime.
A025586,30,,,,,,0,0,1.0,Largest value in '3x+1' trajectory of n.
A025587,30,,,,,,0,0,1.0,'3x+1' record-setters (blowup factor).
A025591,30,,,,,,0,0,1.0,Maximal coefficient of Product_{k<=n} (1 + x^k). Number of solutions to +- 1 +- 2 +- 3 +- ... +- n = 0 or 1.
A025600,30,,,,,,0,0,1.0,Number of n-move knight paths on 8 X 8 board from given corner to same corner.
A025601,30,6.0,,,,,1,1,1.0,Number of n-move knight paths on 8 X 8 board from given corner to opposite corner.
A025602,30,,,,,,0,0,1.0,Number of n-move knight paths on 8x8 board from given corner to adjacent corner.
A025610,30,,,,,,0,0,1.0,"Numbers of form 2^i*6^j, with i, j >= 0; equivalently, numbers of the form 2^i*3^j with 0 <= j <= i."
A025611,30,,,,,,0,0,1.0,"Numbers of form 2^i*9^j, with i, j >= 0."
A025612,30,,,,,,0,0,1.0,"Numbers of form 2^i*10^j, with i, j >= 0."
A025613,30,,,,,,0,0,1.0,"Numbers of form 3^i*4^j, with i, j >= 0."
A025614,30,,,,,,0,0,1.0,"Numbers of form 3^i*6^j, with i, j >= 0."
A025615,30,,,,,,0,0,1.0,"Numbers of form 3^i*8^j, with i, j >= 0."
A025616,30,,,,,,0,0,1.0,"Numbers of form 3^i*10^j, with i, j >= 0."
A025617,30,,,,,,0,0,1.0,"Numbers of form 4^i*5^j, with i, j >= 0."
A025618,30,,,,,,0,0,1.0,"Numbers of form 4^i*6^j, with i, j >= 0."
A025619,30,,,,,,0,0,1.0,"Numbers of form 4^i*7^j, with i, j >= 0."
A025620,30,,,,,,0,0,1.0,"Numbers of the form 4^i * 9^j, with i, j >= 0."
A025621,30,,,,,,0,0,1.0,"Numbers of form 4^i*10^j, with i, j >= 0."
A025622,30,,,,,,0,0,1.0,"Numbers of form 5^i*6^j, with i, j >= 0."
A025623,30,,,,,,0,0,1.0,"Numbers of form 5^i*8^j, with i, j >= 0."
A025624,30,,,,,,0,0,1.0,"Numbers of form 5^i*9^j, with i, j >= 0."
A025625,30,,,,,,0,0,1.0,"Numbers of form 5^i*10^j, with i, j >= 0."
A025626,30,,,,,,0,0,1.0,"Numbers of form 6^i*7^j, with i, j >= 0."
A025627,30,,,,,,0,0,1.0,"Numbers of form 6^i*8^j, with i, j >= 0."
A025628,30,,,,,,0,0,1.0,"Numbers of form 6^i*9^j, with i, j >= 0."
A025629,30,,,,,,0,0,1.0,"Numbers of form 6^i*10^j with i, j >= 0."
A025631,30,,,,,,0,0,1.0,"Numbers of form 7^i*9^j, with i, j >= 0."
A025632,30,,,,,,0,0,1.0,"Numbers of form 7^i*10^j, with i, j >= 0."
A025633,30,,,,,,0,0,1.0,"Numbers of form 8^i*9^j, with i, j >= 0."
A025634,30,,,,,,0,0,1.0,"Numbers of form 8^i*10^j, with i, j >= 0."
A025635,30,,,,,,0,0,1.0,"Numbers of form 9^i*10^j, with i, j >= 0."
A025636,30,,,,,,0,0,1.0,Exponent of 2 (value of i) in n-th number of form 2^i*6^j.
A025637,30,,,,,,0,0,1.0,Exponent of 2 (value of i) in n-th number of form 2^i*7^j.
A025638,30,,,,,,0,0,1.0,Exponent of 2 (value of i) in n-th number of form 2^i*9^j.
A025639,30,,,,,,0,0,1.0,Exponent of 2 (value of i) in n-th number of form 2^i*10^j.
A025640,30,,,,,,0,0,1.0,Exponent of 3 (value of i) in n-th number of form 3^i*4^j.
A025641,30,,,,,,0,0,1.0,Exponent of 3 (value of i) in n-th number of form 3^i*6^j.
A025642,30,,,,,,0,0,1.0,Exponent of 3 (value of i) in n-th number of form 3^i*7^j.
A025643,30,,,,,,0,0,1.0,Exponent of 3 (value of i) in n-th number of form 3^i*8^j.
A025644,30,,,,,,0,0,1.0,Exponent of 3 (value of i) in n-th number of form 3^i*10^j.
A025645,30,,,,,,0,0,1.0,Exponent of 4 (value of j) in n-th number of form 3^i*4^j.
A025646,30,,,,,,0,0,1.0,Exponent of 4 (value of i) in n-th number of form 4^i*5^j.
A025647,30,,,,,,0,0,1.0,Exponent of 4 (value of i) in n-th number of form 4^i*6^j.
A025648,30,,,,,,0,0,1.0,Exponent of 4 (value of i) in n-th number of form 4^i*7^j.
A025649,30,,,,,,0,0,1.0,Exponent of 4 (value of i) in n-th number of form 4^i*10^j.
A025650,30,,,,,,0,0,1.0,Exponent of 5 (value of j) in n-th number of form 4^i*5^j.
A025651,30,,,,,,0,0,1.0,Exponent of 5 (value of i) in n-th number of form 5^i*6^j.
A025652,30,,,,,,0,0,1.0,Exponent of 5 (value of i) in n-th number of form 5^i*7^j.
A025653,30,,,,,,0,0,1.0,Exponent of 5 (value of i) in n-th number of form 5^i*8^j.
A025654,30,,,,,,0,0,1.0,Exponent of 5 (value of i) in n-th number of form 5^i*9^j.
A025655,30,,,,,,0,0,1.0,Exponent of 5 (value of i) in n-th number of form 5^i*10^j.
A025656,30,,,,,,0,0,1.0,Exponent of 6 (value of j) in n-th number of form 2^i*6^j.
A025657,30,,,,,,0,0,1.0,Exponent of 6 (value of j) in n-th number of form 3^i*6^j.
A025658,30,,,,,,0,0,1.0,Exponent of 6 (value of j) in n-th number of form 4^i*6^j.
A025659,30,,,,,,0,0,1.0,Exponent of 6 (value of j) in n-th number of form 5^i*6^j.
A025660,30,,,,,,0,0,1.0,Exponent of 6 (value of i) in n-th number of form 6^i*7^j.
A025661,30,,,,,,0,0,1.0,Exponent of 6 (value of i) in n-th number of form 6^i*8^j.
A025662,30,,,,,,0,0,1.0,Exponent of 6 (value of i) in n-th number of form 6^i*9^j.
A025663,30,,,,,,0,0,1.0,Exponent of 6 (value of i) in n-th number of form 6^i*10^j.
A025664,30,,,,,,0,0,1.0,Exponent of 7 (value of j) in n-th number of form 2^i*7^j.
A025665,30,,,,,,0,0,1.0,Exponent of 7 (value of j) in n-th number of form 3^i*7^j.
A025666,30,,,,,,0,0,1.0,Exponent of 7 (value of j) in n-th number of form 4^i*7^j.
A025667,30,,,,,,0,0,1.0,Exponent of 7 (value of j) in n-th number of form 5^i*7^j.
A025668,30,,,,,,0,0,1.0,Exponent of 7 (value of j) in n-th number of form 6^i*7^j.
A025669,30,,,,,,0,0,1.0,Exponent of 7 (value of i) in n-th number of form 7^i*8^j.
A025670,30,,,,,,0,0,1.0,Exponent of 7 (value of i) in n-th number of form 7^i*9^j.
A025671,30,,,,,,0,0,1.0,Exponent of 7 (value of i) in n-th number of form 7^i*10^j.
A025672,30,,,,,,0,0,1.0,Exponent of 8 (value of j) in n-th number of form 3^i*8^j.
A025673,30,,,,,,0,0,1.0,Exponent of 8 (value of j) in n-th number of form 5^i*8^j.
A025674,30,,,,,,0,0,1.0,Exponent of 8 (value of j) in n-th number of form 6^i*8^j.
A025675,30,,,,,,0,0,1.0,Exponent of 8 (value of j) in n-th number of form 7^i*8^j.
A025676,30,,,,,,0,0,1.0,Exponent of 8 (value of i) in n-th number of form 8^i*9^j.
A025677,30,,,,,,0,0,1.0,Exponent of 8 (value of i) in n-th number of form 8^i*10^j.
A025678,30,,,,,,0,0,1.0,Exponent of 9 (value of j) in n-th number of form 2^i*9^j.
A025679,30,,,,,,0,0,1.0,Exponent of 9 (value of j) in n-th number of form 5^i*9^j.
A025680,30,,,,,,0,0,1.0,Exponent of 9 (value of j) in n-th number of form 6^i*9^j.
A025681,30,,,,,,0,0,1.0,Exponent of 9 (value of j) in n-th number of form 7^i*9^j.
A025682,30,,,,,,0,0,1.0,Exponent of 9 (value of j) in n-th number of form 8^i*9^j.
A025683,30,,,,,,0,0,1.0,Exponent of 9 (value of i) in n-th number of form 9^i*10^j.
A025684,30,,,,,,0,0,1.0,Exponent of 10 (value of j) in n-th number of form 2^i*10^j.
A025685,30,,,,,,0,0,1.0,Exponent of 10 (value of j) in n-th number of form 3^i*10^j.
A025686,30,,,,,,0,0,1.0,Exponent of 10 (value of j) in n-th number of form 4^i*10^j.
A025687,30,,,,,,0,0,1.0,Exponent of 10 (value of j) in n-th number of form 5^i*10^j.
A025688,30,,,,,,0,0,1.0,Exponent of 10 (value of j) in n-th number of form 6^i*10^j.
A025689,30,,,,,,0,0,1.0,Exponent of 10 (value of j) in n-th number of form 7^i*10^j.
A025690,30,,,,,,0,0,1.0,Exponent of 10 (value of j) in n-th number of form 8^i*10^j.
A025691,30,,,,,,0,0,1.0,Exponent of 10 (value of j) in n-th number of form 9^i*10^j.
A025692,30,,,,,,0,0,1.0,Index of 2^n within the sequence of the numbers of the form 2^i*6^j.
A025693,30,13.0,,,,,2,1,1.0,Index of 2^n within the sequence of the numbers of the form 2^i*7^j.
A025694,30,13.0,,,,,2,1,1.0,Index of 2^n within the sequence of the numbers of the form 2^i * 9^j.
A025695,30,13.0,,,,,2,1,1.0,Index of 2^n within the sequence of the numbers of the form 2^i*10^j.
A025696,30,22.0,,,,,2,1,1.0,Index of 3^n within the sequence of the numbers of the form 3^i*4^j.
A025697,30,,,,,,0,0,1.0,Index of 3^n within the sequence of the numbers of the form 3^i*6^j.
A025698,30,,,,,,0,0,1.0,Index of 3^n within the sequence of the numbers of the form 3^i*7^j.
A025699,30,10.0,,,,,2,1,1.0,Index of 3^n within the sequence of the numbers of the form 3^i*8^j (A025615).
A025700,30,11.0,,,,,2,1,1.0,Index of 3^n within the sequence of the numbers of the form 3^i * 10^j.
A025701,30,15.0,,,,,2,1,1.0,Index of 4^n within the sequence of the numbers of the form 3^i*4^j.
A025702,30,,,,,,0,0,1.0,Index of 4^n within the sequence of the numbers of the form 4^i*5^j.
A025703,30,,,,,,0,0,1.0,Index of 4^n within the sequence of the numbers of the form 4^i*6^j.
A025704,30,,,,,,0,0,1.0,Index of 4^n within the sequence of the numbers of the form 4^i*7^j.
A025705,30,22.0,6.0,1.0,22.0,112.0,1,0,0.2909090909090909,Index of 4^n within the sequence of the numbers of the form 4^i*10^j.
A025706,30,7.0,6.0,2.0,29.0,232.0,3,2,0.535796766743649,Index of 5^n within the sequence of the numbers of the form 4^i*5^j.
A025707,30,9.0,,,,,3,2,1.0,Index of 5^n within the sequence of the numbers of the form 5^i*6^j.
A025708,30,29.0,,,,,2,1,1.0,Index of 5^n within the sequence of the numbers of the form 5^i*7^j.
A025709,30,,,,,,0,0,1.0,Index of 5^n within the sequence of the numbers of the form 5^i*8^j.
A025710,30,15.0,,,,,2,1,1.0,Index of 5^n within the sequence of the numbers of the form 5^i*9^j.
A025711,30,13.0,,,,,2,1,1.0,Index of 5^n within the sequence of the numbers of the form 5^i*10^j.
A025712,30,,,,,,0,0,1.0,Index of 6^n within the sequence of the numbers of the form 2^i*6^j.
A025713,30,,,,,,0,0,1.0,Index of 6^n within the sequence of the numbers of the form 3^i*6^j.
A025714,30,,,,,,0,0,1.0,Index of 6^n within the sequence of the numbers of the form 4^i*6^j.
A025715,30,7.0,,,,,2,1,1.0,Index of 6^n within the sequence of the numbers of the form 5^i*6^j (A025622).
A025716,30,9.0,,,,,3,2,1.0,Index of 6^n within the sequence of the numbers of the form 6^i*7^j.
A025717,30,,,,,,0,0,1.0,Index of 6^n within the sequence of the numbers of the form 6^i*8^j.
A025718,30,,,,,,0,0,1.0,Index of 6^n within the sequence of the numbers of the form 6^i*9^j.
A025719,30,,,,,,0,0,1.0,Index of 6^n within the sequence of the numbers of the form 6^i*10^j.
A025720,30,22.0,5.0,2.0,25.0,204.0,2,1,0.40718562874251496,Index of 7^n within the sequence of the numbers of the form 2^i*7^j.
A025721,30,,,,,,0,0,1.0,Index of 7^n within the sequence of the numbers of the form 3^i*7^j.
A025722,30,22.0,6.0,1.0,22.0,178.0,1,0,0.4,Index of 7^n within the sequence of the numbers of the form 4^i*7^j.
A025723,30,22.0,,,,,2,1,1.0,Index of 7^n within the sequence of the numbers of the form 5^i*7^j.
A025724,30,7.0,,,,,2,1,1.0,Index of 7^n within the sequence of the numbers of the form 6^i*7^j.
A025725,30,9.0,,,,,3,2,1.0,Index of 7^n within the sequence of the numbers of the form 7^i*8^j.
A025726,30,9.0,,,,,2,1,1.0,Index of 7^n within the sequence of the numbers of the form 7^i*9^j.
A025727,30,,,,,,0,0,1.0,Index of 7^n within the sequence of the numbers of the form 7^i*10^j.
A025728,30,9.0,,,,,2,1,1.0,Index of 8^n within the sequence of the numbers of the form 3^i*8^j (A025615).
A025729,30,,,,,,0,0,1.0,Index of 8^n within the sequence of the numbers of the form 5^i*8^j.
A025730,30,7.0,6.0,2.0,29.0,232.0,3,2,0.535796766743649,Index of 8^n within the sequence of the numbers of the form 6^i*8^j.
A025731,30,7.0,,,,,2,1,1.0,Index of 8^n within the sequence of the numbers of the form 7^i*8^j.
A025732,30,9.0,,,,,3,2,1.0,Index of 8^n within the sequence of the numbers of the form 8^i*9^j.
A025733,30,9.0,,,,,3,2,1.0,Index of 8^n within the sequence of the numbers of the form 8^i*10^j.
A025734,30,29.0,6.0,2.0,29.0,294.0,1,0,0.5776031434184676,Index of 9^n within the sequence of the numbers of the form 2^i*9^j.
A025735,30,,,,,,0,0,1.0,Index of 9^n within the sequence of the numbers of the form 5^i*9^j.
A025736,30,,,,,,0,0,1.0,Index of 9^n within the sequence of the numbers of the form 6^i*9^j.
A025737,30,7.0,,,,,2,1,1.0,Index of 9^n within the sequence of the numbers of the form 7^i*9^j.
A025738,30,7.0,,,,,2,1,1.0,Index of 9^n within the sequence of the numbers of the form 8^i*9^j.
A025739,30,9.0,,,,,3,2,1.0,Index of 9^n within the sequence of the numbers of the form 9^i*10^j.
A025740,30,13.0,5.0,0.0,13.0,70.0,1,0,0.136986301369863,Index of 10^n within the sequence of the numbers of the form 2^i*10^j.
A025741,30,9.0,,,,,2,1,1.0,Index of 10^n within the sequence of the numbers of the form 3^i*10^j.
A025742,30,13.0,5.0,0.0,13.0,66.0,1,0,0.1437908496732026,Index of 10^n within the sequence of the numbers of the form 4^i*10^j.
A025743,30,,,,,,0,0,1.0,Index of 10^n within the sequence of the numbers of the form 5^i*10^j.
A025744,30,,,,,,0,0,1.0,Index of 10^n within the sequence of the numbers of the form 6^i*10^j.
A025745,30,,,,,,0,0,1.0,Index of 10^n within the sequence of the numbers of the form 7^i*10^j.
A025746,30,7.0,,,,,2,1,1.0,Index of 10^n within the sequence of the numbers of the form 8^i*10^j.
A025747,30,7.0,,,,,2,1,1.0,Index of 10^n within the sequence of the numbers of the form 9^i*10^j.
A025764,30,,,,,,0,0,1.0,Expansion of 1/((1-x)(1-x^2)(1-x^7)).
A025765,30,9.0,,,,,2,1,1.0,Expansion of 1/((1-x)(1-x^2)(1-x^9)).
A025766,30,9.0,,,,,2,1,1.0,Expansion of 1/((1-x)*(1-x^2)*(1-x^11)).
A025767,30,22.0,6.0,1.0,22.0,108.0,1,0,0.4075471698113208,Expansion of 1/((1-x)*(1-x^3)*(1-x^4)).
A025768,30,,,,,,0,0,1.0,Expansion of 1/((1-x)*(1-x^3)*(1-x^7)).
A025769,30,,,,,,0,0,1.0,Expansion of 1/((1-x)*(1-x^3)*(1-x^8)).
A025770,30,,,,,,0,0,1.0,Expansion of 1/((1-x)*(1-x^3)*(1-x^10)).
A025771,30,11.0,,,,,2,1,1.0,Expansion of 1/((1-x)*(1-x^3)*(1-x^11)).
A025772,30,,,,,,0,0,1.0,Expansion of 1/((1-x)*(1-x^4)*(1-x^5)).
A025773,30,,,,,,0,0,1.0,Expansion of 1/((1-x)(1-x^4)(1-x^7)).
A025774,30,13.0,,,,,2,1,1.0,Expansion of 1/((1-x)(1-x^4)(1-x^9)).
A025775,30,,,,,,0,0,1.0,Expansion of 1/((1-x)(1-x^4)(1-x^11)).
A025776,30,,,,,,0,0,1.0,Expansion of 1/((1-x)*(1-x^5)*(1-x^6)).
A025777,30,,,,,,0,0,1.0,Expansion of 1/((1-x)*(1-x^5)*(1-x^7)).
A025778,30,,,,,,0,0,1.0,Expansion of 1/((1-x)(1-x^5)(1-x^8)).
A025779,30,13.0,,,,,2,1,1.0,Expansion of 1/((1-x)*(1-x^5)*(1-x^9)).
A025780,30,15.0,,,,,2,1,1.0,Expansion of 1/((1-x)(1-x^5)(1-x^11)).
A025781,30,,,,,,0,0,1.0,Expansion of 1/((1-x)(1-x^5)(1-x^12)).
A025782,30,6.0,,,,,1,1,1.0,Expansion of 1/((1-x)*(1-x^6)*(1-x^7)).
A025783,30,6.0,,,,,3,3,1.0,Expansion of 1/((1-x)(1-x^6)(1-x^11)).
A025784,30,6.0,,,,,1,1,1.0,Expansion of 1/((1-x)*(1-x^7)*(1-x^8)).
A025785,30,6.0,,,,,1,1,1.0,Expansion of 1/((1-x)(1-x^7)(1-x^9)).
A025786,30,6.0,,,,,1,1,1.0,Expansion of 1/((1-x)(1-x^7)(1-x^10)).
A025787,30,6.0,,,,,1,1,1.0,Expansion of 1/((1-x)(1-x^7)(1-x^11)).
A025788,30,6.0,,,,,1,1,1.0,Expansion of 1/((1-x)(1-x^7)(1-x^12)).
A025789,30,6.0,,,,,1,1,1.0,Expansion of 1/((1-x)*(1-x^8)*(1-x^9)).
A025790,30,6.0,,,,,1,1,1.0,Expansion of 1/((1-x)(1-x^8)(1-x^11)).
A025791,30,6.0,,,,,1,1,1.0,Expansion of 1/((1-x)*(1-x^9)*(1-x^10)).
A025792,30,6.0,,,,,1,1,1.0,Expansion of 1/((1-x)*(1-x^9)*(1-x^11)).
A025793,30,6.0,,,,,1,1,1.0,Expansion of 1/((1-x)*(1-x^10)*(1-x^11)).
A025794,30,6.0,,,,,1,1,1.0,Expansion of 1/((1-x)*(1-x^11)*(1-x^12)).
A025795,30,,,,,,0,0,1.0,Expansion of 1/((1-x^2)*(1-x^3)*(1-x^5)).
A025796,30,22.0,6.0,1.0,22.0,80.0,1,0,0.3902439024390244,Expansion of 1/((1-x^2)*(1-x^3)*(1-x^6)).
A025797,30,,,,,,0,0,1.0,Expansion of 1/((1-x^2)*(1-x^3)*(1-x^8)).
A025798,30,,,,,,0,0,1.0,Expansion of g.f. 1/((1 - x^2)*(1 - x^3)*(1 - x^9)).
A025799,30,,,,,,0,0,1.0,Expansion of 1/((1-x^2)*(1-x^3)*(1-x^10)).
A025800,30,,,,,,0,0,1.0,Expansion of 1/((1-x^2)*(1-x^3)*(1-x^11)).
A025801,30,,,,,,0,0,1.0,Expansion of 1/((1-x^2)*(1-x^3)*(1-x^12)).
A025802,30,,,,,,0,0,1.0,Expansion of 1/((1-x^2)*(1-x^4)*(1-x^5)).
A025803,30,,,,,,0,0,1.0,Expansion of 1/((1-x^2)*(1-x^4)*(1-x^7)).
A025804,30,,,,,,0,0,1.0,Expansion of 1/((1-x^2)*(1-x^4)*(1-x^9)).
A025805,30,,,,,,0,0,1.0,Expansion of 1/((1-x^2)*(1-x^4)*(1-x^11)).
A025806,30,,,,,,0,0,1.0,Expansion of 1/((1-x^2)*(1-x^5)*(1-x^6)).
A025807,30,,,,,,0,0,1.0,Expansion of 1/((1-x^2)*(1-x^5)*(1-x^7)).
A025808,30,,,,,,0,0,1.0,Expansion of 1/((1-x^2)*(1-x^5)*(1-x^8)).
A025809,30,13.0,,,,,2,1,1.0,Expansion of 1/((1-x^2)*(1-x^5)*(1-x^9)).
A025810,30,15.0,,,,,2,1,1.0,Expansion of 1/((1-x^2)*(1-x^5)*(1-x^10)).
A025811,30,15.0,,,,,2,1,1.0,Expansion of 1/((1-x^2)*(1-x^5)*(1-x^11)).
A025812,30,,,,,,0,0,1.0,Expansion of 1/((1-x^2)*(1-x^5)*(1-x^12)).
A025813,30,,,,,,0,0,1.0,Expansion of 1/((1-x^2)*(1-x^6)*(1-x^7)).
A025814,30,,,,,,0,0,1.0,Expansion of 1/((1-x^2)*(1-x^6)*(1-x^9)).
A025815,30,,,,,,0,0,1.0,Expansion of 1/((1-x^2)*(1-x^6)*(1-x^11)).
A025816,30,7.0,,,,,2,1,1.0,Expansion of 1/((1-x^2)*(1-x^7)*(1-x^8)).
A025817,30,7.0,,,,,2,1,1.0,Expansion of 1/((1-x^2)*(1-x^7)*(1-x^9)).
A025818,30,7.0,,,,,2,1,1.0,Expansion of 1/((1-x^2)*(1-x^7)*(1-x^10)).
A025819,30,7.0,,,,,2,1,1.0,Expansion of 1/((1-x^2)*(1-x^7)*(1-x^11)).
A025820,30,7.0,,,,,2,1,1.0,Expansion of 1/((1-x^2)*(1-x^7)*(1-x^12)).
A025821,30,7.0,,,,,2,1,1.0,Expansion of 1/((1-x^2)*(1-x^8)*(1-x^9)).
A025822,30,7.0,,,,,2,1,1.0,Expansion of 1/((1-x^2)*(1-x^8)*(1-x^11)).
A025823,30,7.0,,,,,2,1,1.0,Expansion of 1/((1-x^2)*(1-x^9)*(1-x^10)).
A025824,30,7.0,,,,,2,1,1.0,Expansion of 1/((1-x^2)*(1-x^9)*(1-x^11)).
A025825,30,7.0,,,,,2,1,1.0,Expansion of 1/((1-x^2)*(1-x^9)*(1-x^12)).
A025826,30,7.0,,,,,2,1,1.0,Expansion of 1/((1-x^2)*(1-x^10)*(1-x^11)).
A025827,30,7.0,,,,,2,1,1.0,Expansion of 1/((1-x^2)*(1-x^11)*(1-x^12)).
A025828,30,,,,,,0,0,1.0,Expansion of 1/((1-x^3)*(1-x^4)*(1-x^6)).
A025829,30,,,,,,0,0,1.0,Expansion of 1/((1-x^3)*(1-x^4)*(1-x^7)).
A025830,30,,,,,,0,0,1.0,Expansion of 1/((1-x^3)*(1-x^4)*(1-x^8)).
A025831,30,,,,,,0,0,1.0,Expansion of 1/((1-x^3)*(1-x^4)*(1-x^9)).
A025832,30,,,,,,0,0,1.0,Expansion of 1/((1-x^3)*(1-x^4)*(1-x^10)).
A025833,30,,,,,,0,0,1.0,Expansion of 1/((1-x^3)*(1-x^4)*(1-x^11)).
A025834,30,,,,,,0,0,1.0,Expansion of 1/((1-x^3)*(1-x^4)*(1-x^12)).
A025835,30,,,,,,0,0,1.0,Expansion of 1/((1-x^3)*(1-x^5)*(1-x^6)).
