anum,n_terms,n_d,order,degree,n_id,L_H,n_singular,full_fit,prefix_only,n_revisions,n_struct_rev,final_lambda,error,name
A388931,30,,,,,,,False,False,0,0,1.0,,Decimal expansion of (1/4) * exp(-Pi/24) * 2^(17/24) * Gamma(5/6)^(1/2) * Gamma(7/12) * (1+3^(1/2)) / Gamma(3/4)^2.
A269514,30,,,,,,,False,False,0,0,1.0,,Primes 8k + 5 preceding the maximal gaps in A269513.
A385509,30,,,,,,,False,False,0,0,1.0,,Decimal expansion of the volume of an augmented pentagonal prism with unit edge.
A114712,30,6.0,,,,,,False,True,2,2,1.0,,"Triangle read by rows: T(n,k) = number of peakless Motzkin paths of length n and having k ascents (0<=k<=floor(n/3))."
A106877,30,,,,,,,False,False,0,0,1.0,,"Primes of the form 3x^2+xy+3y^2, with x and y nonnegative."
A088126,30,15.0,3.0,2.0,17.0,80.0,2.0,True,False,3,2,0.9411764705882353,,"Let f(n, x) = x+3x^2+6x^3+...+(n(n+1)/2)x^n; then a(n) = least x such that f(n, x) is a triangular number, or 0 if no such x exists."
A391577,30,,,,,,,False,False,0,0,1.0,,"Numbers k such that A048720(3,k) = 3*m for some m < k, where A048720 is carryless base-2 multiplication."
A198303,30,,,,,,,False,False,0,0,1.0,,"Irregular triangle C(n,g) counting connected trivalent simple graphs on 2n vertices with girth exactly g."
A328905,30,,,,,,,False,False,0,0,1.0,,Decimal expansion of the solution x = 0.56389552425993647949... to 1 + 2^x = 5^x.
A226219,30,,,,,,,False,False,0,0,1.0,,Least k > 1 not a power of 10 such that n is a substring of k*n.
A341054,30,,,,,,,False,False,0,0,1.0,,"For any number n with balanced ternary expansion (d_1, ..., d_k), the balanced ternary expansion of a(n), say (t_1, ..., t_k), satisfies t_m = d_1 + ... + d_m mod 3 for m = 1..k."
A091984,30,,,,,,,False,False,0,0,1.0,,Number of steps required for initial p = 10^n to reach 1 in the recurrence p = floor(Li(p)).
A322376,30,,,,,,,False,False,0,0,1.0,,"Positive integers k that are the sum of divisors of some positive integer but there exists no divisor d where 1 < d, k/d of k such that d and k/d have this property."
A158359,30,,,,,,,False,False,0,0,1.0,,"Triangle T(n,k) read by rows: coefficient [x^(n-k)] of the characteristic polynomial of the n X n matrix A(r,c)=1 (if c > r) and A(r,c)=c (if c <= r)."
A156247,30,,,,,,,False,False,0,0,1.0,,"a(n)=sum(k=1,n,A000002(2*k))."
A281212,30,,,,,,,False,False,0,0,1.0,,"Decimal representation of the x-axis, from the left edge to the origin, of the n-th stage of growth of the two-dimensional cellular automaton defined by ""Rule 334"", based on the 5-celled von Neumann neighborhood."
A076639,30,,,,,,,False,False,0,0,1.0,,Numbers that are neither primes nor interprimes.
A226578,30,22.0,6.0,2.0,29.0,116.0,1.0,True,False,2,1,0.5603864734299517,,Smallest number of integer-sided squares needed to tile a 5 X n rectangle.
A119616,30,,,,,,,False,False,0,0,1.0,,Second elementary symmetric function of divisors of n.
A020414,30,,,,,,,False,False,0,0,1.0,,Numbers k such that the continued fraction for sqrt(k) has period 75.
A282387,30,,,,,,,False,False,0,0,1.0,,"Decimal representation of the x-axis, from the left edge to the origin, of the n-th stage of growth of the two-dimensional cellular automaton defined by ""Rule 462"", based on the 5-celled von Neumann neighborhood."
A313721,30,,,,,,,False,False,0,0,1.0,,Coordination sequence Gal.5.129.5 where Gal.u.t.v denotes the coordination sequence for a vertex of type v in tiling number t in the Galebach list of u-uniform tilings.
A111301,30,,,,,,,False,False,0,0,1.0,,"Triangle read by rows: T(n,k) is the number of Dyck n-paths containing k even-length descents to ground level."
A135302,30,,,,,,,False,False,0,0,1.0,,"Square array of numbers A(n,k) (n>=0, k>=0) of transitive reflexive early confluent binary relations R on n labeled elements where |{y : xRy}| <= k for all x, read by antidiagonals."
A302975,30,,,,,,,False,False,0,0,1.0,,a(n) = denominator of tau(n)^n / n^tau(n).
A021745,30,,,,,,,False,False,0,0,1.0,,Decimal expansion of 1/741.
A323481,30,,,,,,,False,False,0,0,1.0,,Number of 1's in n-th generation of A306211.
A015821,30,,,,,,,False,False,0,0,1.0,,Numbers k such that phi(k + 5) | sigma(k).
A059019,30,16.0,4.0,1.0,16.0,100.0,0.0,True,False,1,0,0.07616146230007616,,Number of Dyck paths of semilength n with no peak at height 3.
A050811,30,,,,,,,False,False,0,0,1.0,,Partition numbers rounded to nearest integer given by the Hardy-Ramanujan approximate formula.
A272275,30,,,,,,,False,False,0,0,1.0,,"Partial sums of the number of active (ON, black) cells in n-th stage of growth of two-dimensional cellular automaton defined by ""Rule 453"", based on the 5-celled von Neumann neighborhood."
A344817,30,,,,,,,False,False,0,0,1.0,,a(n) = Sum_{k=1..n} floor(n/k) * (-2)^(k-1).
A171059,30,,,,,,,False,False,0,0,1.0,,"a(n) is the lexically first sequence of distinct nonzero integers such that if S(n) is the string formed from the digits of a(1)a(2)...a(n), then dividing S(n) into substrings with lengths equal to the successive digits of S(n) (treating 0 as 10) results in substrings beginning with the successive digits of Pi (A000796)."
A043782,30,,,,,,,False,False,0,0,1.0,,Numbers k such that number of runs in base 3 representation of k is congruent to 2 mod 5.
A050123,30,,,,,,,False,False,0,0,1.0,,"a(n) = b(n)-b(n-1), where b=A050122 (ordered products of Fibonacci and Lucas numbers)."
A129095,30,,,,,,,False,False,0,0,1.0,,"Semi-Pell numbers: a(n) = a(n/2) (n even), a(n) = 2*a(n-1) + a(n-2) (n odd >1), with a(1) = 1."
A014370,30,,,,,,,False,False,0,0,1.0,,"If n = binomial(b,2) + binomial(c,1), b > c >= 0 then a(n) = binomial(b+1,3) + binomial(c+1,2)."
A112112,30,,,,,,,False,False,0,0,1.0,,"Unique sequence of numbers {1,2,3,...,6} where g.f. A(x) satisfies A(x) = B(B(B(..(B(x))..))) (6th self-COMPOSE) such that B(x) is an integer series, with A(0) = 0."
A353825,30,7.0,,,,,,False,True,4,3,1.0,,Inverse permutation to A353824.
A301816,30,,,,,,,False,False,0,0,1.0,,Decimal expansion of the real Stieltjes gamma function at x = 1/2.
A226208,30,,,,,,,False,False,0,0,1.0,,Zeckendorf distance between n and n+1.
A211458,30,,,,,,,False,False,0,0,1.0,,The irregular triangle of all bases b for which A181780(n) is a Fermat pseudoprime.
A379118,30,9.0,,,,,,False,True,2,1,1.0,,"Characteristic function of A379114, numbers k that have a proper unitary divisor d > 1 such that A048720(A065621(sigma(d)),sigma(k/d)) is equal to sigma(k)."
A357990,30,,,,,,,False,False,0,0,1.0,,"Square array T(n, k), n >= 0, k > 0, read by antidiagonals, where T(n, k) = R(n, k+1) - R(n, k) for n > 0, k > 0 with T(0, k) = 1 for k > 0 and where R(n, k) = T(A053645(n), k)*k^(A290255(n) + 1)."
A141801,30,,,,,,,False,False,0,0,1.0,,"For n>=2, a(n) = Sum_{k=1..n} (largest prime dividing (n*k)), a(1)=0."
A194145,30,9.0,5.0,2.0,25.0,256.0,2.0,True,False,5,4,0.8677966101694915,,"Beatty sequence for -1+sqrt(6), a(n) = floor(n*(-1+sqrt(6))); complement of A194146."
A240944,30,,,,,,,False,False,0,0,1.0,,Number of compositions of n into square parts k^2 where there are k sorts of part k^2.
A267105,30,,,,,,,False,False,0,0,1.0,,"Permutation of natural numbers: a(1) = 1, a(A080147(n)) = 1+(2*a(n)), a(A080148(n)) = 2*a(n)."
A019830,30,,,,,,,False,False,0,0,1.0,,Decimal expansion of sine of 21 degrees.
A162292,30,,,,,,,False,False,0,0,1.0,,"Primes of the form k^3-k^2+1, k>0."
A089309,30,,,,,,,False,False,0,0,1.0,,Write n in binary; a(n) = length of the rightmost run of 1's.
A314382,30,,,,,,,False,False,0,0,1.0,,Coordination sequence Gal.3.35.3 where Gal.u.t.v denotes the coordination sequence for a vertex of type v in tiling number t in the Galebach list of u-uniform tilings.
A226190,30,9.0,,,,,,False,True,4,3,1.0,,Least positive integer k such that 1 + 1/2 + ... + 1/k >= log(n).
A363198,30,,,,,,,False,False,0,0,1.0,,"a(n) = n for n <= 3; for n >= 4, a(n) is the smallest positive integer that has not appeared previously in this sequence and shares a factor with a(n-1) + a(n-2) + a(n-3)."
A331804,30,,,,,,,False,False,0,0,1.0,,"a(n) is the largest positive integer occurring, when written in binary, as a substring in both binary n and its reversal (A030101(n))."
A173679,30,7.0,,,,,,False,True,2,1,1.0,,Number of ways of writing n as a sum of 5 nonnegative cubes.
A310773,30,,,,,,,False,False,0,0,1.0,,Coordination sequence Gal.5.25.3 where Gal.u.t.v denotes the coordination sequence for a vertex of type v in tiling number t in the Galebach list of u-uniform tilings.
A176057,30,,,,,,,False,False,0,0,1.0,,Decimal expansion of (5+sqrt(30))/5.
A194660,30,,,,,,,False,False,0,0,1.0,,Numbers which can be written with their digits in order and only addition and cube operator.
A097997,30,,,,,,,False,False,0,0,1.0,,Primes of the form prime(n) + prime(n+1) + prime(n+4).
A038073,30,11.0,,,,,,False,True,2,1,1.0,,Shifts left under Weigh transform.
A103390,30,,,,,,,False,False,0,0,1.0,,Natural numbers but with nonprimes squared.
A390091,30,7.0,,,,,,False,True,4,3,1.0,,Numbers whose binary indices have distinct first differences.
A142052,30,,,,,,,False,False,0,0,1.0,,Primes congruent to 5 mod 33.
A212716,30,,,,,,,False,False,0,0,1.0,,"Denominator of Sum_{k=1..n} 1/lambda(k), where  lambda(k) is the Carmichael's lambda function."
A247065,30,,,,,,,False,False,0,0,1.0,,"Dynamic Betting Game D(n,6,1)."
A322203,30,,,,,,,False,False,0,0,1.0,,"a(n) = coefficient of x^n*y^n/n in Sum_{n>=1} -log(1 - (x^n + y^n)), for n >= 1."
A050715,30,,,,,,,False,False,0,0,1.0,,Inserting a digit '5' between adjacent digits of n makes a prime.
A076180,30,,,,,,,False,False,0,0,1.0,,Indices of spheres mentioned in A071609.
A312754,30,,,,,,,False,False,0,0,1.0,,Coordination sequence Gal.6.545.5 where Gal.u.t.v denotes the coordination sequence for a vertex of type v in tiling number t in the Galebach list of u-uniform tilings.
A073788,30,7.0,,,,,,False,True,6,5,1.0,,Numbers in base -7.
A308502,30,,,,,,,False,False,0,0,1.0,,"Square array A(n,k), n >= 1, k >= 0, read by antidiagonals: A(n,k) = Sum_{d|n} d^(n/d + k)."
A004746,30,7.0,,,,,,False,True,5,4,1.0,,Numbers whose binary expansion does not contain 010.
A187400,30,,,,,,,False,False,0,0,1.0,,Semiprimes with a semiprime average of the two factors.
A273534,30,,,,,,,False,False,0,0,1.0,,"Number of active (ON, black) cells in n-th stage of growth of two-dimensional cellular automaton defined by ""Rule 782"", based on the 5-celled von Neumann neighborhood."
A175294,30,,,,,,,False,False,0,0,1.0,,Decimal expansion of the integral of cos(Pi*x)*log(x)/x from x=1 to infinity.
A000345,30,,,,,,,False,False,0,0,1.0,,Number of partitions into non-integral powers.
A228564,30,13.0,2.0,2.0,13.0,46.0,0.0,True,False,1,0,0.10623556581986143,,Largest odd divisor of n^2 + 1.
A092488,30,,,,,,,False,False,0,0,1.0,,"a(n) = least k such that {n+0, n+1, n+2, n+3, ... n+k} has a nonempty subset the product of whose members is a square."
A370852,30,,,,,,,False,False,0,0,1.0,,Irregular triangle read by rows: row n is the list of residues mod n that occur among the Markov numbers.
A027592,30,,,,,,,False,False,0,0,1.0,,"Sequence satisfies T(a)=a, where T is defined below."
A040060,30,,,,,,,False,False,0,0,1.0,,Primes p such that x^3 = 11 has a solution mod p.
A192687,30,,,,,,,False,False,0,0,1.0,,Male-female differences: a(n) = A005378(n) - A005379(n).
A185648,30,11.0,,,,,,False,True,2,1,1.0,,Expansion of g.f. 1/ (1-x^1*(1-x^(m+1))/ (1-x^2*(1-x^(m+2))/ (1- ... ))) for m=8.
A394607,30,,,,,,,False,False,0,0,1.0,,Decimal expansion of the mode of the distribution of distances between two points in a unit square.
A171915,30,,,,,,,False,False,0,0,1.0,,Van Eck sequence (cf. A181391) starting with a(1) = 5.
A309748,30,,,,,,,False,False,0,0,1.0,,"The number of non-equivalent distinguishing coloring partitions of the path on n vertices (n>=1) with exactly k parts (k>=1). Regular triangle read by rows: the rows are indexed by n, the number of vertices of the path, and the columns are indexed by k, the number of parts."
A053685,30,,,,,,,False,False,0,0,1.0,,Primes p > 7 which are congruent to 2 or 4 (mod 5) for which 2p-1 is also prime.
A327290,30,,,,,,,False,False,0,0,1.0,,"Number of partitions of n into colored blocks of equal parts, such that all colors from a set of size seven are used and the colors are introduced in increasing order."
A100224,30,,,,,,,False,False,0,0,1.0,,"Triangle, read by rows, of the coefficients of [x^k] in G100224(x)^n such that the row sums are 2^n-1 for n>0, where G100224(x) is the g.f. of A100224."
A105581,30,,,,,,,False,False,0,0,1.0,,Primes whose indices are palindromic.
A319792,30,,,,,,,False,False,0,0,1.0,,Number of non-isomorphic connected set systems of weight n with empty intersection.
A167185,30,7.0,,,,,,False,True,4,3,1.0,,Largest prime power <= n that is not prime.
A212543,30,,,,,,,False,False,0,0,1.0,,Number of partitions of n containing at least one part m-3 if m is the largest part.
A071403,30,,,,,,,False,False,0,0,1.0,,Which squarefree number is prime? a(n)-th squarefree number equals n-th prime.
A251923,30,,,,,,,False,False,0,0,1.0,,"T(n,k)=Number of (n+2)X(k+2) 0..3 arrays with every 3X3 subblock row and column sum 2 4 5 or 7 and every diagonal and antidiagonal sum not 2 4 5 or 7."
A152567,30,,,,,,,False,False,0,0,1.0,,Numbers k such that A049445(k) is odd.
A357471,30,,,,,,,False,False,0,0,1.0,,Decimal expansion of the real root of x^3 - x^2 + 2*x - 1.
A025048,30,11.0,,,,,,False,True,2,1,1.0,,Number of up/down (initially ascending) compositions of n.
A153794,30,9.0,1.0,2.0,9.0,42.0,1.0,True,False,1,0,0.06412213740458016,,4 times octagonal numbers: a(n) = 4*n*(3*n-2).
A106217,30,,,,,,,False,False,0,0,1.0,,Positions of 1's in A106216.
A033605,30,,,,,,,False,False,0,0,1.0,,Coordination sequence T2 for Zeolite Code SBE.
A175723,30,19.0,6.0,1.0,22.0,76.0,1.0,True,False,2,1,0.4198895027624309,,"a(1)=a(2)=1; thereafter a(n) = gpf(a(n-1)+a(n-2)), where gpf = ""greatest prime factor""."
A282041,30,,,,,,,False,False,0,0,1.0,,Let p = n-th prime == 7 mod 8; a(n) = sum of quadratic residues mod p.
A325858,30,,,,,,,False,False,0,0,1.0,,Number of Golomb partitions of n.
A368613,30,,,,,,,False,False,0,0,1.0,,a(n) = Sum_{k=2..n} pi(k-1) * floor(n/k).
A353524,30,,,,,,,False,False,0,0,1.0,,A003557 applied to the prime shadow of primorial base exp-function: a(n) = A003557(A181819(A276086(n))).
A246830,30,,,,,,,False,False,0,0,1.0,,"T(n,k) is the concatenation of n-k and n+k in binary; triangle T(n,k), n>=0, 0<=k<=n, read by rows."
A091279,30,,,,,,,False,False,0,0,1.0,,Square roots of A091278.
A116441,30,,,,,,,False,False,0,0,1.0,,Numbers k which when sandwiched between two 6's give a multiple of k.
A139394,30,,,,,,,False,False,0,0,1.0,,a(n) = A024899(n)-A024898(n).
A048146,30,,,,,,,False,False,0,0,1.0,,Sum of non-unitary divisors of n.
A054090,30,,,,,,,False,False,0,0,1.0,,"Triangular array generated by its row sums: T(n,0) = 1 for n >= 0, T(n,1) = r(n-1), T(n,k) = T(n,k-1) - (-1)^k * r(n-k) for k = 2, 3, ..., n, n >= 2, r(h) = sum of the numbers in row h of T."
A364528,30,,,,,,,False,False,0,0,1.0,,"Number of 1's required to build -n using +, -, *, and parentheses."
A169942,30,,,,,,,False,False,0,0,1.0,,Number of Golomb rulers of length n.
A378288,30,,,,,,,False,False,0,0,1.0,,Array read by antidiagonals: row k consists of the positive integers j for which the concatenation of 2^k - 1 and 2^j - 1 is prime.
A391873,30,,,,,,,False,False,0,0,1.0,,"Continued fraction expansion of the constant x in which each term equals 2 plus the respective bit in the binary expansion of x, after the initial constant term of '1'."
A363553,30,7.0,,,,,,False,True,2,1,1.0,,M̦bius function of rank 5: a(n) = lambda(n) = A008836(n) if n is 5-free and 0 otherwise.
A147999,30,,,,,,,False,False,0,0,1.0,,"Number of walks within N^3 (the first octant of Z^3) starting at (0,0,0) and consisting of n steps taken from {(-1, -1, -1), (-1, -1, 1), (-1, 1, 0), (1, 0, 0)}."
A335490,30,,,,,,,False,False,0,0,1.0,,"Isosceles triangle read by rows in which each term is the least positive integer satisfying the condition that no row, diagonal, or antidiagonal contains a repeated term."
A316604,30,,,,,,,False,False,0,0,1.0,,Replacing each digit d in decimal expansion of n with d^2 yields a prime at each step when done recursively three times.
A122923,30,,,,,,,False,False,0,0,1.0,,"Express n as the sum of four squares, x^2+y^2+z^2+w^2, x>=y>=z>=w>=0, sequentially minimizing the value of x, y and z. a(n) is that z."
A186570,30,,,,,,,False,False,0,0,1.0,,"T(n,k)=Number of (n+2)X(k+2) 0..5 arrays with every 3X3 subblock commuting with each horizontal and vertical neighbor 3X3 subblock."
A342499,30,,,,,,,False,False,0,0,1.0,,Number of integer partitions of n with strictly decreasing first quotients.
A389898,30,,,,,,,False,False,0,0,1.0,,"Lexicographically earliest infinite sequence such that a(i) = a(j) => A126760(i) = A126760(j), A343029(i) = A343029(j) and A343030(i) = A343030(j) for all i, j >= 1."
A039151,30,14.0,,,,,,False,True,2,1,1.0,,Numbers whose base-10 representation has the same number of 6's and 8's.
A206099,30,,,,,,,False,False,0,0,1.0,,Decimal expansion of the constant that satisfies gamma(x) = sqrt(Pi) and x > 1/2.
A305798,30,,,,,,,False,False,0,0,1.0,,Dirichlet convolution of A078898 with itself.
A288253,30,,,,,,,False,False,0,0,1.0,,Number of heptagons that can be formed with perimeter n.
A274422,30,,,,,,,False,False,0,0,1.0,,"Numbers m such that there exists a j for which m = Sum_{k=1..j} (m mod k), where k runs through the largest j primes less than m."
A160467,30,,,,,,,False,False,0,0,1.0,,"a(n) = 1 if n is odd; otherwise, a(n) = 2^(k-1) where 2^k is the largest power of 2 that divides n."
A197652,30,9.0,3.0,0.0,9.0,36.0,0.0,True,False,1,0,0.09549071618037135,,Numbers that are congruent to 0 or 1 mod 10.
A291496,30,,,,,,,False,False,0,0,1.0,,"The arithmetic function u(n,8,8)."
A388074,30,,,,,,,False,False,0,0,1.0,,Decimal expansion of Pi^(5/4) / Gamma(3/4)^5.
A195401,30,,,,,,,False,False,0,0,1.0,,"Decimal expansion of shortest length, (C), of segment from side CA through incenter to side CB in right triangle ABC with sidelengths (a,b,c)=(sqrt(7),3,4)."
A273479,30,9.0,,,,,,False,True,2,1,1.0,,"The successive numbers of digits between two ""0""s in the sequence are given by the sequence itself."
